CityStateID,Zip,Population,Latitude,Longitude
17727,12944,3910,44.44585,-73.51193
17748,12945,391,44.33451,-74.23829
17756,12946,4872,44.23162,-73.98903
17776,12950,628,44.32685,-73.57675
17812,12952,286,44.71181,-73.91362
17825,12953,12893,44.74198,-74.26347
17812,12955,503,44.78934,-73.95855
17895,12956,1271,44.09301,-73.49628
17900,12957,1781,44.85353,-74.57706
17910,12958,1827,44.95661,-73.57419
17911,12959,1627,44.96073,-73.7014
17913,12960,1143,44.02226,-73.54123
17914,12961,22,44.06103,-73.57972
17917,12962,5654,44.70642,-73.60141
17955,12964,73,44.13224,-73.63625
17972,12965,363,44.70587,-74.684
17977,12966,2656,44.79226,-74.41915
17991,12967,1263,44.76864,-74.65897
18037,12969,279,44.71102,-74.0812
18054,12970,1084,44.44949,-74.33222
18067,12972,6895,44.559,-73.56516
18076,12973,154,44.30279,-74.59187
18107,12974,1617,44.05582,-73.46931
18111,12975,78,44.52977,-73.431
18140,12976,137,44.50469,-74.20498
18145,12977,1213,44.29484,-74.09673
18150,12978,340,44.6181,-73.79589
18201,12979,2465,44.98926,-73.37213
18217,12980,1075,44.57254,-74.50875
18227,12981,2259,44.62235,-73.84035
18228,12983,7296,44.34627,-74.14243
18243,12985,755,44.56413,-73.73395
18389,12986,5326,44.22279,-74.44056
18397,12987,119,44.33948,-73.76386
18410,12989,1110,44.53935,-74.06439
18464,12992,4615,44.81822,-73.51582
18502,12993,1926,44.19711,-73.48097
18519,12996,1903,44.36129,-73.42129
18521,12997,1251,44.3755,-73.84314
18527,12998,399,44.0879,-73.57584
17064,13020,86,42.81646,-76.07458
17084,13021,37247,42.91713,-76.5542
17084,13024,1230,42.93453,-76.57424
17085,13026,1619,42.75044,-76.65968
17096,13027,35088,43.16741,-76.36258
17130,13028,1162,43.29226,-75.93107
17171,13029,7725,43.2236,-76.14993
17176,13030,3635,43.15962,-75.96052
17214,13031,16285,43.0448,-76.30775
17221,13032,12850,43.07793,-75.76275
17238,13033,3732,43.1852,-76.57044
17241,13034,2029,42.91366,-76.69502
17243,13035,8428,42.93828,-75.82551
17252,13036,8616,43.32268,-76.17402
17277,13037,9607,43.06046,-75.86521
17280,13039,16951,43.16678,-76.0654
17281,13040,2595,42.56033,-75.93029
17289,13041,12330,43.19079,-76.19711
17293,13042,1960,43.26565,-75.85154
17327,13044,2643,43.2977,-75.99595
17342,13045,28361,42.58692,-76.19029
17380,13051,47,42.88339,-75.91021
17371,13052,1759,42.72838,-75.86957
17395,13053,4794,42.47513,-76.26471
17400,13054,1334,43.16947,-75.66923
17433,13057,14253,43.09543,-76.04014
17442,13060,2725,43.02381,-76.41926
17460,13061,668,42.86493,-75.75173
17465,13062,195,42.48121,-76.38694
17467,13063,1624,42.84429,-75.98023
17477,13065,80,42.81884,-76.81577
17478,13066,12504,43.03297,-76.00259
17516,13068,4592,42.49905,-76.35555
17521,13069,22810,43.33081,-76.37867
17536,13071,796,42.67584,-76.54252
17537,13072,840,42.76243,-75.76296
17586,13073,6054,42.58514,-76.39832
17610,13074,4496,43.31035,-76.54786
17621,13076,2778,43.35364,-76.15182
17662,13077,6405,42.71557,-76.20089
17704,13078,10119,42.96206,-76.06171
17719,13080,3313,43.08338,-76.47776
17738,13081,1122,42.67364,-76.62527
17741,13082,4314,43.10148,-75.95253
17746,13083,1835,43.64853,-75.98091
17745,13084,4159,42.88938,-76.11314
17793,13087,116,42.69634,-76.16493
17794,13088,22073,43.10787,-76.19096
17794,13090,29004,43.15162,-76.21344
17798,13092,2689,42.65145,-76.42502
17860,13101,2358,42.60211,-76.06665
17861,13102,36,42.55276,-76.29253
17824,13103,224,43.32652,-76.10507
17831,13104,16168,42.96378,-75.95523
17837,13108,6093,42.97349,-76.33069
17840,13110,2494,42.89019,-76.28507
17845,13111,1463,43.25988,-76.61858
17869,13112,2140,43.10306,-76.41926
17872,13113,56,43.16425,-76.53488
17874,13114,7214,43.46386,-76.24328
17894,13115,127,43.3937,-76.47462
17896,13116,3653,43.07449,-76.00796
17905,13117,132,43.01007,-76.70838
17912,13118,5591,42.75226,-76.39522
17920,13119,0,42.97655,-76.44488
17939,13120,1625,42.94233,-76.1695
17948,13121,0,43.48491,-76.30966
17958,13122,1257,42.83857,-75.85919
17978,13123,90,43.22796,-75.75325
17993,13124,88,42.64578,-75.81718
18031,13126,36495,43.43469,-76.46331
18048,13131,2880,43.41964,-76.09539
18063,13132,3626,43.26547,-76.24446
18068,13134,113,42.96731,-75.68476
18075,13135,6515,43.25801,-76.31676
18088,13136,406,42.60368,-75.84582
18100,13138,157,42.89915,-76.01461
18102,13140,3959,43.05891,-76.65841
18126,13141,652,42.76684,-76.18616
18129,13142,6365,43.55189,-76.12959
18147,13143,2504,43.23325,-76.71545
18166,13144,1219,43.57034,-75.97464
18225,13145,2028,43.65188,-76.1232
18233,13146,2085,43.09711,-76.76031
18247,13147,1236,42.77336,-76.56603
18254,13148,10749,42.9208,-76.78106
18277,13152,7681,42.89323,-76.38518
18278,13153,403,42.9945,-76.45476
18295,13154,65,43.13378,-76.76192
18305,13155,669,42.65945,-75.77136
18337,13156,2156,43.33355,-76.66249
18360,13157,529,43.20288,-75.7254
18386,13158,1217,42.71603,-75.97626
18388,13159,5204,42.80321,-76.11545
18394,13160,2444,42.82613,-76.65157
18414,13162,193,43.18833,-75.71823
18430,13163,286,43.08194,-75.70841
18434,13164,2904,43.09377,-76.31626
18443,13165,9458,42.91185,-76.87601
18454,13166,5622,43.07219,-76.5568
18480,13167,3215,43.3171,-76.0571
18362,13202,7098,43.04356,-76.15065
18362,13203,16180,43.061,-76.13486
18362,13204,19440,43.05204,-76.17666
18362,13205,19137,43.00474,-76.14163
18362,13206,16245,43.07354,-76.10584
18362,13207,12290,43.01221,-76.16354
18362,13208,22993,43.07878,-76.14521
18362,13209,12714,43.08581,-76.24355
18362,13210,19803,43.03186,-76.12653
18362,13211,6111,43.10333,-76.11954
18362,13212,19917,43.12839,-76.12889
18362,13214,8702,43.03865,-76.0741
18362,13215,14751,42.97852,-76.22979
18362,13219,14744,43.03969,-76.22277
18362,13224,8659,43.03892,-76.10264
18362,13244,9683,43.02318,-76.12329
18362,13290,0,43.07132,-76.17368
17033,13301,69,43.42225,-75.21546
17045,13302,1289,43.50261,-75.95044
17087,13303,1410,43.36992,-75.46636
17100,13304,1653,43.23954,-75.1589
17115,13305,403,43.89329,-75.43144
17147,13308,3862,43.24865,-75.66686
17155,13309,5825,43.47398,-75.34103
17157,13310,654,42.89055,-75.57065
17166,13312,228,43.70247,-75.20758
17177,13313,586,42.88715,-75.26228
17185,13314,118,42.82476,-75.31568
17197,13315,1237,42.7438,-75.1385
17211,13316,6063,43.41492,-75.73963
17218,13317,3888,42.85638,-74.58844
17233,13318,896,42.92366,-75.25958
17255,13319,344,43.02705,-75.26593
17271,13320,1971,42.77353,-74.74325
17285,13321,678,43.08901,-75.37259
17291,13322,1172,42.96661,-75.20445
17298,13323,11078,43.04198,-75.38144
17309,13324,1729,43.3165,-74.93325
17326,13325,918,43.58398,-75.54091
17329,13326,4586,42.71865,-74.90374
17351,13327,2009,43.96047,-75.28474
17372,13328,1311,42.98247,-75.42836
17391,13329,3256,43.11094,-74.70017
17401,13331,204,43.81706,-74.97284
17404,13332,2577,42.75831,-75.57452
17432,13333,46,42.83091,-74.82207
17437,13334,1067,42.83445,-75.65986
17439,13335,1511,42.70193,-75.24847
17494,13337,607,42.75114,-74.9816
17498,13338,1280,43.49706,-74.97833
17507,13339,6010,42.93995,-74.66631
17508,13340,7404,43.04814,-75.11502
17531,13342,255,42.64766,-75.18918
17551,13343,1606,43.75271,-75.31062
17585,13345,217,43.6889,-75.33153
17600,13346,6406,42.82093,-75.54453
17620,13348,1409,42.70202,-75.06398
17634,13350,9522,43.06352,-74.98817
17649,13352,25,43.31122,-75.12058
17652,13353,63,43.47123,-74.72732
17656,13354,3554,43.26612,-75.27199
17674,13355,780,42.80971,-75.42401
17686,13357,10167,42.96952,-75.08037
17688,13360,227,43.72457,-74.73577
17720,13361,725,42.89807,-74.86256
17771,13363,1981,43.33127,-75.50984
17774,13364,333,42.80501,-75.26105
17789,13365,8578,43.09804,-74.84937
17809,13367,8601,43.85563,-75.31772
17814,13368,1129,43.6446,-75.33209
17817,13402,1133,42.90209,-75.50728
17838,13403,7388,43.17041,-75.27188
17844,13404,159,43.73842,-75.48089
17883,13406,486,43.14326,-74.92257
17898,13407,5042,42.9677,-74.94087
17919,13408,3391,42.92205,-75.66722
17932,13409,2144,42.97602,-75.59131
17940,13410,508,42.92908,-74.60922
17944,13411,2999,42.63723,-75.30981
17947,13413,16742,43.0576,-75.27495
17952,13415,73,42.59714,-75.19729
17967,13416,2369,43.18768,-74.9571
17960,13417,3880,43.10002,-75.29399
17981,13418,97,42.84519,-75.38213
18016,13420,1055,43.65069,-74.9619
18021,13421,12771,43.06293,-75.64654
18027,13424,2306,43.15228,-75.36291
18028,13425,2010,42.9635,-75.48675
18042,13428,1689,42.92096,-74.53311
18098,13431,1847,43.20691,-75.07608
18112,13433,1686,43.59914,-75.24765
18128,13435,218,43.30255,-75.15134
18143,13436,135,43.80501,-74.67034
18149,13437,254,43.59677,-75.80383
18153,13438,3065,43.35171,-75.15527
18164,13439,3681,42.85491,-74.99724
18185,13440,41555,43.21807,-75.45941
18185,13441,68,43.22711,-75.40758
18192,13450,143,42.7026,-74.81263
18216,13452,4792,43.03718,-74.63001
18220,13454,735,43.16885,-74.75719
18226,13455,74,42.91791,-75.37655
18232,13456,3848,43.00145,-75.25855
18244,13457,26,42.77527,-75.03691
18257,13459,1888,42.77721,-74.59315
18260,13460,4182,42.68492,-75.45572
18263,13461,3047,43.07115,-75.59866
18288,13464,1207,42.68632,-75.61998
18324,13468,256,42.84696,-74.86448
18340,13469,855,43.22028,-75.29853
18349,13470,877,43.21075,-74.66825
18363,13471,2806,43.37606,-75.6122
18367,13472,259,43.69491,-75.06072
18390,13473,982,43.64414,-75.44517
18407,13475,44,42.88789,-74.81196
18411,13476,2572,43.08728,-75.51219
18412,13477,1498,43.03633,-75.51441
18413,13478,3078,43.14916,-75.58009
18446,13480,3321,42.91424,-75.36699
18462,13482,108,42.69661,-75.17695
18493,13483,377,43.40075,-75.81995
18467,13484,100,42.85426,-75.65549
18468,13485,1779,42.7865,-75.3165
18495,13486,646,43.35707,-75.34088
18497,13488,103,42.67447,-74.76796
18479,13489,576,43.46698,-75.52928
18500,13490,1031,43.10612,-75.42991
18490,13491,3431,42.85957,-75.17698
18509,13492,11250,43.1172,-75.33023
18516,13493,2428,43.43162,-75.90102
18531,13494,346,43.53136,-75.14198
18548,13495,1841,43.11087,-75.27744
18399,13501,38931,43.08138,-75.22611
18399,13502,34037,43.14121,-75.16584
18445,13601,36839,43.96949,-75.90965
17502,13602,2440,44.04877,-75.75747
18445,13603,14136,44.03826,-75.79765
17022,13605,5259,43.80641,-76.05195
17023,13606,2468,43.87007,-76.01601
17035,13607,2020,44.33233,-75.91187
17061,13608,1676,44.23879,-75.62508
17120,13611,147,43.77726,-76.12374
17137,13612,2865,43.98571,-75.76911
17167,13613,2931,44.85884,-74.73879
17178,13614,214,44.53081,-75.69194
17189,13615,700,44.00569,-75.98328
17204,13616,1430,44.02538,-75.85896
17225,13617,12431,44.5789,-75.14668
17226,13618,1771,44.11641,-76.27851
17231,13619,10578,43.97705,-75.59432
17237,13620,2298,43.89989,-75.45265
17260,13621,589,44.8452,-75.06596
17263,13622,1859,44.09654,-76.115
17276,13623,68,44.44877,-75.75299
17290,13624,4650,44.22284,-76.09736
17317,13625,1792,44.5384,-74.92135
17332,13626,2202,43.85143,-75.7202
17374,13628,330,44.03764,-75.68307
17369,13630,1184,44.49742,-75.31756
17382,13632,118,44.12698,-76.06826
17370,13633,389,44.48259,-75.48825
17387,13634,3570,44.01197,-76.07034
17440,13635,1279,44.29915,-75.26188
17453,13636,141,43.74107,-76.12762
17466,13637,5212,44.09751,-75.83346
17479,13638,157,44.02077,-75.75443
17484,13639,23,44.2594,-75.14324
18455,13640,318,44.3198,-75.99937
17487,13641,91,44.27341,-76.00573
17562,13642,9043,44.3263,-75.46742
17570,13643,193,44.03207,-75.71738
17594,13645,0,44.30878,-75.44655
17602,13646,2546,44.44144,-75.69379
17609,13647,26,44.6017,-74.99264
17617,13648,2236,44.14977,-75.29908
17627,13649,56,44.91246,-74.69983
17630,13650,1236,43.80742,-76.20629
17631,13651,147,43.86513,-76.18125
17635,13652,2067,44.43579,-75.21338
17636,13654,2073,44.56654,-75.46067
17653,13655,3694,44.97865,-74.64781
17744,13656,2942,44.19141,-75.95058
17787,13658,2189,44.73979,-75.27756
17807,13659,386,43.73783,-75.8707
17818,13660,1774,44.77727,-75.15764
17832,13661,1908,43.70924,-76.1054
17852,13662,15556,44.9378,-74.89383
17918,13664,384,44.58423,-75.64537
17938,13665,465,44.05227,-75.44933
17968,13666,234,44.21404,-74.95557
17975,13667,3476,44.83768,-74.96149
18001,13668,3563,44.75432,-74.98764
18012,13669,15542,44.65004,-75.49861
18030,13670,378,44.18264,-75.11635
18049,13672,449,44.48166,-74.67987
18071,13673,2097,44.17105,-75.72133
18078,13674,178,43.73763,-76.05192
18094,13675,54,44.28227,-75.83872
18119,13676,12874,44.65178,-74.91377
18146,13678,20,44.83165,-74.96775
18151,13679,1205,44.32664,-75.76554
18156,13680,1186,44.59416,-75.32814
18169,13681,738,44.42933,-75.37142
18184,13682,854,43.84024,-75.88924
18189,13683,41,44.97395,-74.73543
18207,13684,1149,44.36577,-75.0464
18210,13685,2362,43.93343,-76.09399
18298,13687,483,44.44744,-74.82516
18333,13690,748,44.12612,-75.02319
18368,13691,2990,44.22747,-75.78208
18373,13692,222,44.28861,-76.0258
18374,13693,423,44.03237,-76.24824
18422,13694,1442,44.8575,-75.1645
18431,13695,157,44.10505,-74.92872
18488,13696,181,44.70425,-74.88971
18526,13697,1898,44.74841,-74.80656
18119,13699,2194,44.66372,-74.99851
17026,13730,2679,42.23201,-75.53127
17056,13731,1038,42.13059,-74.7882
17062,13732,7385,42.04396,-76.16772
17092,13733,5076,42.30459,-75.4793
17103,13734,2269,42.07752,-76.40864
17127,13736,1936,42.31722,-76.19389
17140,13738,20,42.56236,-76.11986
17146,13739,833,42.36614,-74.78982
17158,13740,626,42.27535,-74.74498
17222,13743,3077,42.21706,-76.33898
17235,13744,1125,42.24078,-75.90629
17268,13746,2535,42.26868,-75.82085
17314,13747,0,42.49003,-74.98209
17323,13748,3738,42.03428,-75.81727
17366,13750,896,42.47739,-74.83904
17367,13751,297,42.45745,-74.88363
17375,13752,858,42.17257,-74.90379
17378,13753,5696,42.30873,-74.92538
17384,13754,2768,42.09387,-75.43625
17393,13755,652,42.05976,-75.01524
17409,13756,697,42.01025,-75.10394
17420,13757,1130,42.40915,-74.89321
17459,13760,42896,42.13425,-76.08354
17489,13774,323,41.96192,-75.17283
17509,13775,1752,42.33706,-75.14728
17542,13776,380,42.47023,-75.33458
17545,13777,656,42.25894,-75.9866
17574,13778,5351,42.34795,-75.75977
17590,13780,968,42.42496,-75.48128
17599,13782,936,42.17304,-74.9836
17606,13783,2035,41.99037,-75.26764
17611,13784,382,42.43542,-76.2177
17612,13786,430,42.4485,-74.69563
17613,13787,2432,42.20606,-75.66334
17651,13788,997,42.34914,-74.65658
17716,13790,18739,42.16937,-75.99796
17742,13795,3681,42.05844,-75.77419
17767,13796,1210,42.5513,-75.13644
17788,13797,2119,42.32765,-76.04389
17859,13801,1545,42.50327,-75.78028
17821,13802,729,42.25164,-76.04207
17836,13803,4273,42.45787,-76.06028
17848,13804,244,42.20708,-75.37562
17871,13806,143,42.37894,-74.97315
17884,13807,1218,42.61718,-74.98612
17916,13808,1581,42.52797,-75.25657
17926,13809,1410,42.40849,-75.3914
17928,13810,1090,42.61188,-75.11157
17962,13811,4127,42.23099,-76.17481
17971,13812,2574,42.02993,-76.35461
17973,13813,997,42.16808,-75.54266
17992,13814,25,42.61655,-75.52584
18000,13815,12654,42.54712,-75.53413
18022,13820,23056,42.47204,-75.03893
18032,13825,2903,42.44329,-75.20154
18034,13826,141,42.10517,-75.63701
18036,13827,11832,42.11178,-76.25216
18038,13830,4597,42.43868,-75.6295
18095,13832,448,42.6531,-75.66286
18104,13833,4190,42.19829,-75.76432
18117,13834,92,42.54903,-74.96727
18165,13835,1184,42.38906,-76.16939
18270,13838,4251,42.28423,-75.39595
18271,13839,1360,42.24824,-75.26007
18287,13841,385,42.41408,-75.84171
18303,13842,582,42.37922,-74.72302
18304,13843,2038,42.53468,-75.37584
18307,13844,555,42.60927,-75.68083
18380,13846,308,42.36037,-75.05465
18383,13847,18,42.20443,-75.27777
18393,13849,4427,42.33785,-75.31392
18417,13850,23689,42.04873,-76.02663
18428,13856,5881,42.16666,-75.16633
18457,13859,56,42.37123,-75.24916
18466,13860,257,42.45573,-74.94989
18482,13861,462,42.5048,-75.14156
18512,13862,3440,42.3369,-75.9372
18514,13863,382,42.44164,-75.904
18520,13864,1099,42.29095,-76.39225
18524,13865,5610,42.06282,-75.62879
17135,13901,19613,42.18253,-75.88048
17135,13902,7449,42.08895,-75.96891
17135,13903,17569,42.04749,-75.89573
17135,13904,9221,42.13072,-75.81587
17135,13905,27988,42.18086,-75.94476
17027,14001,8937,43.03149,-78.51154
17032,14004,11396,42.89487,-78.51008
17034,14005,1772,42.91788,-78.24703
17059,14006,9260,42.63366,-79.02056
17063,14008,1423,43.30792,-78.62728
17066,14009,5748,42.57542,-78.39241
17082,14011,8122,42.83158,-78.29784
17099,14012,2911,43.33431,-78.52572
17104,14013,1423,43.07639,-78.39704
17105,14020,22002,42.99513,-78.21508
17139,14024,1773,42.58111,-78.24431
17156,14025,3243,42.6232,-78.72609
17159,14026,617,42.94212,-78.68794
17164,14027,142,42.59408,-79.02067
17199,14028,1257,43.31498,-78.71664
17249,14029,20,42.47293,-78.26346
17256,14030,2067,42.56518,-78.50052
17283,14031,9885,42.98661,-78.60908
17284,14032,10222,43.04587,-78.63189
17312,14033,1539,42.65865,-78.68436
17315,14034,2086,42.4985,-78.86238
17316,14035,152,42.49099,-78.85936
17335,14036,5782,42.97447,-78.38712
17346,14037,904,42.80637,-78.45448
17361,14039,117,42.83593,-78.17101
17365,14040,1974,42.88809,-78.37847
17368,14041,308,42.4059,-78.97699
17377,14042,3967,42.46882,-78.48377
17383,14043,25098,42.90142,-78.70431
17385,14047,6013,42.68579,-78.99328
17398,14048,14739,42.48087,-79.31128
17405,14051,19739,43.04168,-78.69927
17406,14052,17514,42.77054,-78.58084
17408,14054,1391,42.90606,-78.1312
17411,14055,1418,42.5536,-78.60121
17426,14056,162,42.99183,-78.30663
17438,14057,7972,42.64587,-78.87542
17441,14058,2370,43.10167,-78.16211
17454,14059,9138,42.83241,-78.63678
17472,14060,362,42.43986,-78.30884
17476,14061,93,42.59111,-79.08949
17499,14062,3266,42.44364,-79.14897
17512,14063,12575,42.41451,-79.32518
17513,14065,1597,42.48741,-78.31158
17525,14066,991,42.62381,-78.18051
17533,14067,3976,43.21565,-78.56644
17540,14068,8636,43.02696,-78.75808
17557,14069,443,42.59984,-78.62984
17563,14070,5001,42.43673,-78.92798
17567,14072,21488,43.01673,-78.96308
17598,14075,44520,42.71297,-78.82985
17655,14080,4444,42.64289,-78.54886
17692,14081,2742,42.56332,-79.06528
17706,14082,485,42.65689,-78.38435
17707,14083,75,42.67921,-78.43446
17758,14085,8531,42.71494,-78.92691
17761,14086,35635,42.90661,-78.6291
17769,14091,1316,42.54224,-78.88868
17777,14092,10247,43.17314,-78.99521
17799,14094,50153,43.15989,-78.70032
17811,14098,2707,43.33464,-78.37827
17816,14101,1997,42.3863,-78.54292
17841,14102,1856,42.84272,-78.55481
17864,14103,10810,43.2125,-78.37696
17880,14105,5313,43.19043,-78.4813
17965,14108,5713,43.26365,-78.7274
17970,14109,1473,43.13718,-79.03516
17984,14111,3186,42.58206,-78.89803
17986,14112,0,42.6981,-78.9395
17990,14113,709,42.66813,-78.33624
17997,14120,44241,43.07337,-78.83585
18006,14125,3648,43.08773,-78.28207
18013,14126,109,43.33529,-78.72335
18025,14127,31543,42.75204,-78.74402
18066,14129,1236,42.4805,-79.0092
18080,14130,70,42.55318,-78.14959
18142,14131,5252,43.23556,-78.89935
18223,14132,6453,43.14787,-78.87856
18230,14134,32,42.53057,-78.51738
18261,14135,90,42.48489,-79.2437
18273,14136,5450,42.52387,-79.16935
18299,14138,2046,42.37497,-79.05376
18310,14139,2113,42.71723,-78.53606
18326,14141,7603,42.52366,-78.7109
18329,14143,1216,42.97547,-78.0759
18350,14145,1185,42.73154,-78.43205
18379,14150,41260,42.99794,-78.87815
18405,14166,173,42.45088,-79.41592
18408,14167,1804,42.74327,-78.32629
18416,14168,50,42.51187,-78.98745
18426,14169,77,42.76446,-78.52938
18469,14170,2292,42.70115,-78.67294
18489,14171,1611,42.42491,-78.64286
18522,14172,3091,43.28201,-78.81757
18546,14173,266,42.52594,-78.47306
18549,14174,5669,43.24178,-79.00548
17192,14201,12369,42.89706,-78.88752
17192,14202,3862,42.88798,-78.88358
17192,14203,2424,42.86244,-78.86507
17192,14204,7932,42.882,-78.8614
17192,14206,21631,42.88078,-78.81018
17192,14207,26327,42.95201,-78.89824
17192,14208,12572,42.9146,-78.85146
17192,14209,8313,42.91365,-78.86622
17192,14210,15563,42.86407,-78.82811
17192,14211,24663,42.90813,-78.81883
17192,14212,13299,42.89438,-78.81957
17192,14213,24107,42.91762,-78.89099
17192,14214,21314,42.93936,-78.84101
17192,14215,42524,42.93451,-78.81023
17192,14216,22849,42.94855,-78.862
17192,14217,22471,42.97189,-78.87674
17192,14218,20312,42.81921,-78.82772
17192,14219,10652,42.78903,-78.82694
17192,14220,24428,42.84571,-78.82264
17192,14221,55255,42.97918,-78.72158
17192,14222,15311,42.92002,-78.8771
17192,14223,22611,42.97348,-78.84612
17192,14224,41219,42.83767,-78.74771
17192,14225,33620,42.92879,-78.752
17192,14226,29159,42.97078,-78.79844
17192,14227,20621,42.88402,-78.74665
17192,14228,25350,43.04214,-78.7798
17192,14260,924,43.00165,-78.79066
17192,14261,5033,43.00188,-78.7848
17969,14301,10923,43.09701,-79.03726
17969,14302,189,43.0939,-79.04919
17969,14303,6156,43.08428,-79.03908
17969,14304,29208,43.10197,-78.95282
17969,14305,16696,43.1199,-79.02265
17030,14411,12429,43.23456,-78.21349
17046,14413,71,43.2229,-76.97067
17090,14414,6576,42.89358,-77.73501
17122,14415,77,42.7559,-77.01643
17126,14416,3960,43.08003,-77.97849
17163,14418,1149,42.60717,-77.21681
17181,14420,20375,43.21385,-77.93305
17201,14422,1809,43.08357,-78.06704
17205,14423,4947,42.94382,-77.82788
17219,14424,28786,42.84649,-77.3104
17474,14425,13839,42.98962,-77.33734
17234,14427,1720,42.61828,-78.05442
17278,14428,8127,43.08029,-77.85963
17296,14432,5518,42.95696,-77.14333
17301,14433,4404,43.07939,-76.87779
17320,14435,2512,42.71496,-77.66721
17364,14437,8984,42.57072,-77.73435
17394,14441,308,42.68608,-76.95756
17428,14445,7529,43.11312,-77.48978
17468,14450,42750,43.0921,-77.41623
17485,14453,0,43.01602,-77.47338
17534,14454,11127,42.79731,-77.76879
17535,14456,19756,42.84584,-77.00012
17587,14462,877,42.68652,-77.75112
17597,14463,255,42.79539,-77.0689
17601,14464,6755,43.32659,-77.9374
17628,14466,1754,42.77773,-77.5842
17632,14467,10168,43.04119,-77.60996
17647,14468,18526,43.29242,-77.80542
17141,14469,6008,42.87778,-77.46735
17657,14470,7758,43.21099,-78.05456
17663,14471,2727,42.75308,-77.49425
17664,14472,9039,42.96589,-77.58173
17691,14475,215,42.93683,-77.49787
17728,14476,2443,43.32946,-78.04226
17731,14477,1706,43.33353,-78.13415
17733,14478,1391,42.58011,-77.12791
17743,14479,234,43.23768,-78.31008
17759,14480,520,42.83809,-77.70736
17773,14481,1640,42.77173,-77.91643
17770,14482,8339,42.97457,-77.97014
17781,14485,4153,42.88016,-77.60131
17786,14486,444,42.89293,-77.92295
17796,14487,5492,42.81174,-77.63873
17813,14489,6897,43.09008,-76.99238
17815,14502,10831,43.09532,-77.33598
17828,14504,1631,42.96839,-77.2327
17842,14505,5138,43.15846,-77.17503
17870,14506,923,43.0012,-77.50508
17881,14507,1292,42.69635,-77.27373
17923,14510,4754,42.69485,-77.87167
17931,14511,548,42.99603,-77.87762
17935,14512,4852,42.64411,-77.39296
17961,14513,13375,43.07204,-77.0961
17983,14514,6572,43.08597,-77.80303
17988,14515,215,43.25287,-77.73175
17995,14516,2185,43.19855,-76.91153
18002,14517,2388,42.59217,-77.8971
18023,14519,12642,43.23184,-77.31389
18035,14521,2594,42.67639,-76.80876
18045,14522,9121,43.05911,-77.22152
18055,14525,2608,42.87242,-78.01471
18061,14526,19629,43.15129,-77.44806
18062,14527,12677,42.66764,-77.06473
18064,14529,77,42.53748,-77.64418
18065,14530,5553,42.73446,-78.00276
18070,14532,4165,42.96462,-77.02601
18079,14533,1538,42.84632,-77.88468
18089,14534,33230,43.0564,-77.52083
18114,14536,659,42.53958,-78.08358
18106,14537,210,43.03539,-77.15604
18158,14539,102,42.83418,-77.87521
18186,14541,3713,42.75704,-76.84403
18191,14542,32,43.15306,-76.87595
18204,14543,3717,42.98777,-77.67747
18206,14544,2371,42.75562,-77.23958
18248,14545,141,42.66166,-77.71056
18249,14546,4450,43.0296,-77.77372
18267,14548,3821,42.97538,-77.24341
18274,14549,426,42.69667,-78.02212
18275,14550,1301,42.67757,-78.09166
18289,14551,5063,43.21886,-77.04596
18290,14555,1165,43.25946,-76.98665
18292,14556,913,42.67906,-77.83222
18296,14557,128,43.04807,-78.06126
18318,14559,17200,43.18823,-77.81778
18327,14560,2412,42.68716,-77.57691
18332,14561,2081,42.82218,-77.13131
18418,14564,16364,42.98329,-77.42417
18429,14568,5547,43.14657,-77.28365
18437,14569,6430,42.74012,-78.17269
18444,14571,1190,43.34397,-78.24894
18451,14572,4817,42.5669,-77.57017
18453,14580,54180,43.21883,-77.44561
18461,14585,170,42.90587,-77.55301
18474,14586,13291,43.04151,-77.68693
18513,14588,240,42.67973,-76.87047
18515,14589,7967,43.23997,-77.17224
18528,14590,5191,43.24533,-76.83099
18542,14591,1495,42.82865,-78.09364
18545,14592,143,42.86875,-77.89066
18176,14604,3251,43.1569,-77.60536
18176,14605,11783,43.16838,-77.60177
18176,14606,25538,43.17069,-77.69933
18176,14607,17891,43.15099,-77.58682
18176,14608,12792,43.15335,-77.62362
18176,14609,40274,43.17731,-77.55234
18176,14610,14311,43.14196,-77.5463
18176,14611,17145,43.14756,-77.64731
18176,14612,35152,43.26513,-77.67654
18176,14613,15047,43.1822,-77.64068
18176,14614,1158,43.1574,-77.61473
18176,14615,17884,43.20337,-77.65637
18176,14616,26863,43.23431,-77.65822
18176,14617,21788,43.22488,-77.59323
18176,14618,25476,43.11305,-77.55547
18176,14619,13477,43.1361,-77.649
18176,14620,23769,43.12878,-77.60463
18176,14621,32381,43.18911,-77.60408
18176,14622,12574,43.21389,-77.55359
18176,14623,26032,43.08798,-77.64314
18176,14624,38626,43.12765,-77.7317
18176,14625,10717,43.14891,-77.50551
18176,14626,29273,43.21348,-77.71272
18176,14627,3159,43.12931,-77.62912
18176,14642,0,43.12281,-77.62508
17703,14701,38461,42.08091,-79.25502
17038,14706,5939,42.10663,-78.52795
17039,14707,129,42.08256,-78.06196
17040,14708,148,42.01424,-78.06988
17058,14709,1201,42.35279,-77.98267
17076,14710,2980,42.08957,-79.42306
17118,14711,2063,42.32088,-78.12625
17125,14712,3262,42.18163,-79.36812
17136,14714,555,42.28368,-78.23493
17152,14715,2484,42.07323,-78.14832
17182,14716,2453,42.38056,-79.43406
